PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
9	0.0312118962719757	0.000974182468892573	0.0116189342150376	0.0507809007862757	0.509186219628588	0.218959966495771	0.000231541154115412	HGDP1KG	q1	eur-long	even	odd	pruneall
10	0.00472430325023053	2.23190412001388e-05	-0.0148771443259856	0.0243221211048282	0.509208538669788	0.218959966495771	0.000227690769076908	HGDP1KG	q1	eur-long	even	odd	pruneall
11	-0.00429449084067168	1.84426515806129e-05	-0.0238925497514288	0.0153068675760277	0.509226981321369	0.218959966495771	0.000222353235323532	HGDP1KG	q1	eur-long	even	odd	pruneall
12	-0.00859280240059277	7.38362530956329e-05	-0.0281881249720006	0.0110091217526295	0.509300817574465	0.218959966495771	0.000218807880788079	HGDP1KG	q1	eur-long	even	odd	pruneall
13	-0.0838156686751214	0.00702506631545773	-0.10324612666584	-0.0643212651954921	0.516325883889922	0.218959966495771	0.000216559655965597	HGDP1KG	q1	eur-long	even	odd	pruneall
14	0.0462709309530553	0.00214099905126241	0.0266950710708856	0.0658113157853817	0.518466882941185	0.218959966495771	0.000213314331433143	HGDP1KG	q1	eur-long	even	odd	pruneall
15	-0.231040552397744	0.0533797368522547	-0.249510735241703	-0.212402327431654	0.571846619793439	0.218959966495771	0.000212666266626663	HGDP1KG	q1	eur-long	even	odd	pruneall
16	-0.0504178659814132	0.00254196121011974	-0.0699488130070225	-0.030848280055373	0.574388581003559	0.218959966495771	0.000211158115811581	HGDP1KG	q1	eur-long	even	odd	pruneall
17	0.0489436955106075	0.00239548533023506	0.0293718018738526	0.0684780745055732	0.576784066333794	0.218959966495771	0.000205142514251425	HGDP1KG	q1	eur-long	even	odd	pruneall
18	0.0123077287903035	0.000151480187975667	-0.00729410078486643	0.0319001034556406	0.57693554652177	0.218959966495771	0.000203778377837784	HGDP1KG	q1	eur-long	even	odd	pruneall
19	-0.0170916793108521	0.00029212550166501	-0.0366794617625778	0.002509231279013	0.577227672023435	0.218959966495771	0.000203210321032103	HGDP1KG	q1	eur-long	even	odd	pruneall
20	-0.0918131626422258	0.00842965683436781	-0.111213099731866	-0.0723432775812263	0.585657328857803	0.218959966495771	0.00019985298529853	HGDP1KG	q1	eur-long	even	odd	pruneall
21	-0.07855125751156	0.00617030005664741	-0.0980004450342014	-0.0590420893091737	0.59182762891445	0.218959966495771	0.000198882888288829	HGDP1KG	q1	eur-long	even	odd	pruneall
22	-0.0885964597259085	0.00784933267596453	-0.108008972491575	-0.0691164101497029	0.599676961590415	0.218959966495771	0.000198034803480348	HGDP1KG	q1	eur-long	even	odd	pruneall
23	-0.0237954563401211	0.000566223742434611	-0.0433752964245389	-0.00419734394819348	0.600243185332849	0.218959966495771	0.000197502750275028	HGDP1KG	q1	eur-long	even	odd	pruneall
24	0.0368511881331243	0.00135801006682292	0.0172635873761743	0.0564105136185102	0.601601195399672	0.218959966495771	0.000196488648864887	HGDP1KG	q1	eur-long	even	odd	pruneall
25	-0.000746056869209409	5.56600852094545e-07	-0.0203458293590168	0.0188542888347873	0.601601752000524	0.218959966495771	0.000196012601260126	HGDP1KG	q1	eur-long	even	odd	pruneall
26	-0.028361498013589	0.000804374569574813	-0.0479349215993465	-0.00876630108731174	0.602406126570099	0.218959966495771	0.000195825582558256	HGDP1KG	q1	eur-long	even	odd	pruneall
27	-0.0344431687558618	0.00118633187394477	-0.0540067794012822	-0.0148531259285163	0.603592458444044	0.218959966495771	0.000194957495749575	HGDP1KG	q1	eur-long	even	odd	pruneall
28	0.0349757607073768	0.00122330383705968	0.0153862383926086	0.0545384431146724	0.604815762281104	0.218959966495771	0.000194705470547055	HGDP1KG	q1	eur-long	even	odd	pruneall
