PC	B	B2	lc	uc	r2	dataset	gwas	contrasts	gwas_type	test_type	L
37	0.00558921710815259	3.12393478820656e-05	-0.014012387937713	0.0251865279501558	0.917458513223729	HGDP	q2	Long	even	all	pruneall
38	0.011167630455641	0.00012471596999376	-0.00843428569640128	0.0307609673022604	0.917583229193723	HGDP	q2	Long	even	all	pruneall
39	-0.00441715571965024	1.95112646516388e-05	-0.0240151465729672	0.0151842288807992	0.917602740458374	HGDP	q2	Long	even	all	pruneall
40	0.00560202655840155	3.13827015610363e-05	-0.0139995805992527	0.0251993296712904	0.917634123159935	HGDP	q2	Long	even	all	pruneall
1	0.72310459306912	0.522880252517657	0.713618568130111	0.732325486709762	0.522880252517657	HGDP	q2	Long	even	all	all
2	0.586013715297242	0.343412074516477	0.572995014370104	0.598736748981456	0.866292327034135	HGDP	q2	Long	even	all	all
3	-0.0689488608506834	0.0047539454126069	-0.0884294271040154	-0.0494155711749439	0.871046272446741	HGDP	q2	Long	even	all	all
4	-0.0339180236235168	0.00115043232652544	-0.0534825386672629	-0.014327478466569	0.872196704773267	HGDP	q2	Long	even	all	all
5	-0.0853283946559526	0.007280934934562	-0.104753270835038	-0.065838435652299	0.879477639707829	HGDP	q2	Long	even	all	all
6	0.00613601842126925	3.76507220661556e-05	-0.0134656710485114	0.0257329936091355	0.879515290429895	HGDP	q2	Long	even	all	all
7	-0.0523321882182398	0.00273865792370928	-0.0718585518580084	-0.0327657264986041	0.882253948353604	HGDP	q2	Long	even	all	all
8	-0.0290734529744631	0.00084526566785832	-0.0486458025690992	-0.00947878437906892	0.883099214021463	HGDP	q2	Long	even	all	all
9	0.0258362892482029	0.000667513842116805	0.00623937882432296	0.0454133622380499	0.883766727863579	HGDP	q2	Long	even	all	all
10	0.0389598866532218	0.00151787276803189	0.0193746114241697	0.0585152734267256	0.885284600631611	HGDP	q2	Long	even	all	all
11	-0.000426594869343767	1.81983182550426e-07	-0.0200264974241318	0.0191736354490959	0.885284782614794	HGDP	q2	Long	even	all	all
12	0.00482503987003812	2.32810097474575e-05	-0.0147764275553805	0.0244228001806174	0.885308063624541	HGDP	q2	Long	even	all	all
13	-0.0105997969931343	0.00011235569629566	-0.0301935940718911	0.00900214326513788	0.885420419320837	HGDP	q2	Long	even	all	all
14	0.0365304219901618	0.0013344717307793	0.0169424827858568	0.0560903313807457	0.886754891051616	HGDP	q2	Long	even	all	all
15	-0.0073026776024914	5.33291001659295e-05	-0.0268988974849339	0.0122991528141793	0.886808220151782	HGDP	q2	Long	even	all	all
16	-0.00903226206720715	8.15817580507091e-05	-0.0286272640997818	0.0105696791165928	0.886889801909833	HGDP	q2	Long	even	all	all
17	-0.0163618045641108	0.000267708648594156	-0.0359503455595114	0.00323930425864493	0.887157510558427	HGDP	q2	Long	even	all	all
18	0.00920297762282323	8.4694797126185e-05	-0.0103989681348353	0.0287978530968439	0.887242205355553	HGDP	q2	Long	even	all	all
19	0.014889120118322	0.000221685897897822	-0.00471232507124704	0.0344791281524517	0.887463891253451	HGDP	q2	Long	even	all	all
20	0.0161869257142415	0.000262016564078371	-0.00341422750235426	0.035775645360639	0.887725907817529	HGDP	q2	Long	even	all	all
21	-0.00932970291232535	8.70433564322521e-05	-0.0289244837015009	0.0102722455016861	0.887812951173962	HGDP	q2	Long	even	all	all
22	-0.00932557789256466	8.69664030302908e-05	-0.0289203617737184	0.0102763704448941	0.887899917576992	HGDP	q2	Long	even	all	all
23	-0.011204121763592	0.000125532344493395	-0.0307974286020187	0.00839779240693922	0.888025449921485	HGDP	q2	Long	even	all	all
24	0.0114483152934215	0.000131063923057588	-0.00815358427338885	0.0310414199801949	0.888156513844543	HGDP	q2	Long	even	all	all
25	0.00730373695948062	5.33445735732832e-05	-0.0122980935609271	0.0268999561318594	0.888209858418116	HGDP	q2	Long	even	all	all
26	-0.00274214023637394	7.51933307594095e-06	-0.0223410094954634	0.0168588358631152	0.888217377751192	HGDP	q2	Long	even	all	all
27	0.00604153708672543	3.65001703702787e-05	-0.013560138633113	0.0256385711089962	0.888253877921562	HGDP	q2	Long	even	all	all
28	0.0131684775935085	0.000173408802130736	-0.00643325285101053	0.0327600921148724	0.888427286723693	HGDP	q2	Long	even	all	all
29	0.00715325055017204	5.11689934335366e-05	-0.0124485647931661	0.0267495701499072	0.888478455717127	HGDP	q2	Long	even	all	all
30	-0.0151327441202573	0.000228999944609183	-0.0347225153255848	0.00446865129655316	0.888707455661736	HGDP	q2	Long	even	all	all
31	0.00626096047465497	3.91996260651918e-05	-0.0133407466407122	0.0258578573230046	0.888746655287801	HGDP	q2	Long	even	all	all
32	-0.00991764836274484	9.83597490470555e-05	-0.0295119816310391	0.00968430413835768	0.888845015036848	HGDP	q2	Long	even	all	all
33	-0.00179051117720354	3.20593027569079e-06	-0.021389830521529	0.0178101838580875	0.888848220967124	HGDP	q2	Long	even	all	all
34	0.0116147485453895	0.000134902383772628	-0.00798713972817417	0.031207714115001	0.888983123350896	HGDP	q2	Long	even	all	all
35	0.00291085989668199	8.47310533811148e-06	-0.0166901623302399	0.0225096456546954	0.888991596456235	HGDP	q2	Long	even	all	all
36	0.00445256572264419	1.98253415144659e-05	-0.0151488263266431	0.0240505368199958	0.889011421797749	HGDP	q2	Long	even	all	all
37	0.00722943917361656	5.22647907650217e-05	-0.0123723839645587	0.026825708039606	0.889063686588514	HGDP	q2	Long	even	all	all
38	0.00995243441738571	9.90509508323636e-05	-0.00964951790086748	0.0295467407837295	0.889162737539347	HGDP	q2	Long	even	all	all
39	-0.0075618632188406	5.71817753404543e-05	-0.0271579080646239	0.012039991267095	0.889219919314687	HGDP	q2	Long	even	all	all
40	0.00522441063148246	2.72944664463469e-05	-0.0143771315718673	0.0248219388965026	0.889247213781133	HGDP	q2	Long	even	all	all
1	0.517891021057663	0.268211109692149	0.503400821912531	0.532090004905354	0.268211109692149	HGDP	q2	AFRICA-EUROPE	all	odd	1000
2	-0.292171252692388	0.0853640408998394	-0.309996106121443	-0.274141072653147	0.353575150591989	HGDP	q2	AFRICA-EUROPE	all	odd	1000
3	-0.16985244678446	0.0288498536786679	-0.18882389939552	-0.150754255767229	0.382425004270656	HGDP	q2	AFRICA-EUROPE	all	odd	1000
4	0.00725113699894029	5.25789877774008e-05	-0.0123506883175028	0.0268473913748261	0.382477583258434	HGDP	q2	AFRICA-EUROPE	all	odd	1000
5	-0.023597682033392	0.00055685059734907	-0.043177781611191	-0.00399946184723984	0.383034433855783	HGDP	q2	AFRICA-EUROPE	all	odd	1000
6	0.00825362343356322	6.81222997830639e-05	-0.0113482823983311	0.0278491882280332	0.383102556155566	HGDP	q2	AFRICA-EUROPE	all	odd	1000
7	0.0243295282396678	0.000591925944364791	0.00473171460512821	0.0439086599381669	0.383694482099931	HGDP	q2	AFRICA-EUROPE	all	odd	1000
8	0.0142404143104532	0.000202789399733361	-0.00536115205953738	0.033831041625089	0.383897271499664	HGDP	q2	AFRICA-EUROPE	all	odd	1000
9	0.00286292419810753	8.19633496410966e-06	-0.0167380850367998	0.022461733793405	0.383905467834628	HGDP	q2	AFRICA-EUROPE	all	odd	1000
10	0.00348122239542132	1.21189093663829e-05	-0.0161199475062302	0.0230797176175786	0.383917586743995	HGDP	q2	AFRICA-EUROPE	all	odd	1000
11	0.00484665951254781	2.34901084305702e-05	-0.0147548121209751	0.0244444074214739	0.383941076852425	HGDP	q2	AFRICA-EUROPE	all	odd	1000
12	0.00691417437022784	4.78058072219155e-05	-0.0126876150359407	0.026510651693861	0.383988882659647	HGDP	q2	AFRICA-EUROPE	all	odd	1000
13	-0.00406652709338363	1.65366426012231e-05	-0.0236647109182869	0.0155347810962864	0.384005419302248	HGDP	q2	AFRICA-EUROPE	all	odd	1000
14	0.00524840395682597	2.75457440940265e-05	-0.01435314253994	0.0248459180820948	0.384032965046342	HGDP	q2	AFRICA-EUROPE	all	odd	1000
15	0.0250555617086876	0.000627781172537853	0.0054581721644961	0.0446337125068645	0.38466074621888	HGDP	q2	AFRICA-EUROPE	all	odd	1000
16	-0.0104184182376723	0.000108543438575062	-0.0300123596641312	0.00918352705653722	0.384769289657455	HGDP	q2	AFRICA-EUROPE	all	odd	1000
17	0.0115520963251173	0.000133450929504788	-0.00804979632716142	0.0311451143913723	0.38490274058696	HGDP	q2	AFRICA-EUROPE	all	odd	1000
18	0.0321114481219351	0.00103114510048773	0.0125192575731557	0.0516789920573543	0.385933885687448	HGDP	q2	AFRICA-EUROPE	all	odd	1000
19	0.0146192953042507	0.000213723795192887	-0.00498220229419213	0.0342095629251964	0.386147609482641	HGDP	q2	AFRICA-EUROPE	all	odd	1000
20	-0.0172555144364208	0.000297752778465527	-0.0368431237517898	0.00234534878445516	0.386445362261106	HGDP	q2	AFRICA-EUROPE	all	odd	1000
21	0.0042574648560728	1.8126007000695e-05	-0.0153438855412745	0.0238555441939257	0.386463488268107	HGDP	q2	AFRICA-EUROPE	all	odd	1000
22	0.0263819454045119	0.000696007043326644	0.00678538404289114	0.0459582509476424	0.387159495311433	HGDP	q2	AFRICA-EUROPE	all	odd	1000
23	0.00138900118310291	1.92932428666129e-06	-0.0182115646201367	0.0209884997833887	0.38716142463572	HGDP	q2	AFRICA-EUROPE	all	odd	1000
24	-0.00519907003204904	2.70303291981504e-05	-0.0247966132063102	0.0144024676122993	0.387188454964918	HGDP	q2	AFRICA-EUROPE	all	odd	1000
25	-0.000817480439146661	6.68274268387417e-07	-0.0204172233027638	0.0187828905151084	0.387189123239187	HGDP	q2	AFRICA-EUROPE	all	odd	1000
26	0.00336906600250804	1.13506057292555e-05	-0.016232075867372	0.0229676193624772	0.387200473844916	HGDP	q2	AFRICA-EUROPE	all	odd	1000
27	-0.000473561574580345	2.24260564919015e-07	-0.0200734452581997	0.0191266859583854	0.387200698105481	HGDP	q2	AFRICA-EUROPE	all	odd	1000
28	-0.00481929106701126	2.32255663885745e-05	-0.0244170546721887	0.0147821752363617	0.387223923671869	HGDP	q2	AFRICA-EUROPE	all	odd	1000
29	0.00117943803015391	1.39107406697334e-06	-0.0184210578128181	0.0207790276820857	0.387225314745936	HGDP	q2	AFRICA-EUROPE	all	odd	1000
30	-0.00262407781645494	6.88578438681093e-06	-0.0222230048425767	0.0169768653416587	0.387232200530323	HGDP	q2	AFRICA-EUROPE	all	odd	1000
31	0.00927071571087133	8.59461697917965e-05	-0.0103312315450077	0.0288655406515293	0.387318146700115	HGDP	q2	AFRICA-EUROPE	all	odd	1000
32	-5.6861762572616e-06	3.23326004286455e-11	-0.0196057539933334	0.0195943860096531	0.387318146732448	HGDP	q2	AFRICA-EUROPE	all	odd	1000
33	-0.00216528952819516	4.6884787409116e-06	-0.0217644358514442	0.0174355204343907	0.387322835211188	HGDP	q2	AFRICA-EUROPE	all	odd	1000
34	0.00312504132732332	9.76588329747869e-06	-0.0164760378490718	0.0227237194782544	0.387332601094486	HGDP	q2	AFRICA-EUROPE	all	odd	1000
35	0.0162228963608645	0.00026318236633535	-0.00337824782239905	0.0358115793585294	0.387595783460821	HGDP	q2	AFRICA-EUROPE	all	odd	1000
36	0.00762798613987475	5.81861725501214e-05	-0.0119738740649357	0.0272239859093956	0.387653969633371	HGDP	q2	AFRICA-EUROPE	all	odd	1000
37	0.00792770448439168	6.28484983918439e-05	-0.0116741794933381	0.0275234977873701	0.387716818131763	HGDP	q2	AFRICA-EUROPE	all	odd	1000
38	-0.000782863339794289	6.12875008793869e-07	-0.020382620587398	0.0188174954012987	0.387717431006772	HGDP	q2	AFRICA-EUROPE	all	odd	1000
39	-0.000529951264449582	2.8084834269171e-07	-0.020129812176569	0.0190703168226195	0.387717711855115	HGDP	q2	AFRICA-EUROPE	all	odd	1000
40	0.000535328356873545	2.8657644967293e-07	-0.0190649416836442	0.0201351870910879	0.387717998431564	HGDP	q2	AFRICA-EUROPE	all	odd	1000
1	0.609834914154544	0.37189862252188	0.597375154080014	0.622000334203541	0.37189862252188	HGDP	q2	AFRICA-EUROPE	all	odd	3162
2	-0.438174760704538	0.191997120918479	-0.45387682038843	-0.422200658029751	0.563895743440359	HGDP	q2	AFRICA-EUROPE	all	odd	3162
3	-0.261074303894218	0.0681597921538507	-0.279245454067213	-0.242716230960334	0.63205553559421	HGDP	q2	AFRICA-EUROPE	all	odd	3162
4	-0.00119926321298901	1.43823225402872e-06	-0.0207988443249078	0.0184012393220986	0.632056973826464	HGDP	q2	AFRICA-EUROPE	all	odd	3162
5	-0.00693140591373786	4.80443879410001e-05	-0.0265278719442028	0.0126703854367938	0.632105018214405	HGDP	q2	AFRICA-EUROPE	all	odd	3162
6	0.0218641887233418	0.000478042748529905	0.0022650894017881	0.0414464972588884	0.632583060962935	HGDP	q2	AFRICA-EUROPE	all	odd	3162
7	0.00164348815881647	2.70105332816994e-06	-0.0179571602880301	0.0212428738752305	0.632585762016263	HGDP	q2	AFRICA-EUROPE	all	odd	3162
8	-0.00280483257560519	7.86708577717606e-06	-0.0224036709378303	0.0167961607940306	0.63259362910204	HGDP	q2	AFRICA-EUROPE	all	odd	3162
9	-0.00303587011811076	9.21650737403782e-06	-0.0226345932879934	0.0165651855666729	0.632602845609414	HGDP	q2	AFRICA-EUROPE	all	odd	3162
10	-0.00203549303665943	4.14323190228901e-06	-0.0216346999049957	0.0175652777463807	0.632606988841316	HGDP	q2	AFRICA-EUROPE	all	odd	3162
11	0.00902723768279532	8.14910201816798e-05	-0.0105747033490807	0.0286222434228648	0.632688479861498	HGDP	q2	AFRICA-EUROPE	all	odd	3162
12	0.00179704846103586	3.22938317131134e-06	-0.0178036486261101	0.0213963648345028	0.632691709244669	HGDP	q2	AFRICA-EUROPE	all	odd	3162
13	0.0170403862183878	0.000290374762471822	-0.00256053898522869	0.0366282226592342	0.632982084007141	HGDP	q2	AFRICA-EUROPE	all	odd	3162
14	0.0105396710275539	0.00011108466536906	-0.00906227104302783	0.030133516099455	0.63309316867251	HGDP	q2	AFRICA-EUROPE	all	odd	3162
15	0.0147836390922828	0.000218555984810871	-0.00481782692511346	0.0343737489445032	0.633311724657321	HGDP	q2	AFRICA-EUROPE	all	odd	3162
16	0.00472547732078741	2.23301359092761e-05	-0.0148759704890591	0.0243232945070076	0.63333405479323	HGDP	q2	AFRICA-EUROPE	all	odd	3162
17	0.0012135940754606	1.47281057999306e-06	-0.0183869132875092	0.0208131690045427	0.63333552760381	HGDP	q2	AFRICA-EUROPE	all	odd	3162
18	0.011871411291086	0.000140930406042123	-0.00773045743768329	0.0314641601969273	0.633476458009852	HGDP	q2	AFRICA-EUROPE	all	odd	3162
19	-0.00634562520899208	4.02669592929958e-05	-0.0259424686244104	0.0132560935157663	0.633516724969145	HGDP	q2	AFRICA-EUROPE	all	odd	3162
20	-0.0133829528424954	0.000179103426784455	-0.0329743734418288	0.00621874837969687	0.63369582839593	HGDP	q2	AFRICA-EUROPE	all	odd	3162
21	0.0167549532454473	0.000280728458257124	-0.00284605139499544	0.0363430882407602	0.633976556854187	HGDP	q2	AFRICA-EUROPE	all	odd	3162
22	0.0132367346567454	0.000175211144373084	-0.00636498668341966	0.0328282876575274	0.63415176799856	HGDP	q2	AFRICA-EUROPE	all	odd	3162
23	0.0139474246132658	0.000194530653342732	-0.00565419107789605	0.0335383262264241	0.634346298651903	HGDP	q2	AFRICA-EUROPE	all	odd	3162
24	0.00281708265591353	7.9359546902488e-06	-0.0167839140703182	0.0224159149629087	0.634354234606593	HGDP	q2	AFRICA-EUROPE	all	odd	3162
25	0.00960141182753019	9.21871090818366e-05	-0.0100005401596877	0.0291959874851224	0.634446421715675	HGDP	q2	AFRICA-EUROPE	all	odd	3162
26	-8.43276067254977e-05	7.11114525605021e-09	-0.0196843650740022	0.0195157746516004	0.63444642882682	HGDP	q2	AFRICA-EUROPE	all	odd	3162
27	0.01061067744803	0.000112586475906132	-0.00899126246713859	0.030204465826772	0.634559015302726	HGDP	q2	AFRICA-EUROPE	all	odd	3162
28	-0.00772820474548251	5.97251485880984e-05	-0.0273241358691039	0.0118736638003243	0.634618740451314	HGDP	q2	AFRICA-EUROPE	all	odd	3162
29	0.0033735047326729	1.13805341813664e-05	-0.0162276382559694	0.022972055801131	0.634630120985496	HGDP	q2	AFRICA-EUROPE	all	odd	3162
30	0.00333200592487244	1.1102263483385e-05	-0.0162691265740413	0.0229305783871189	0.634641223248979	HGDP	q2	AFRICA-EUROPE	all	odd	3162
31	0.00677682320197911	4.59253327108824e-05	-0.0128249502896771	0.0263733901266729	0.63468714858169	HGDP	q2	AFRICA-EUROPE	all	odd	3162
32	-0.00017816266098531	3.17419337693665e-08	-0.0197781635977523	0.0194219751626909	0.634687180323624	HGDP	q2	AFRICA-EUROPE	all	odd	3162
33	-0.0143700793245051	0.000206499179792569	-0.0339605841732155	0.00523146414335671	0.634893679503416	HGDP	q2	AFRICA-EUROPE	all	odd	3162
34	-0.00138229121759966	1.91072901025315e-06	-0.020981792759918	0.0182182723722648	0.634895590232427	HGDP	q2	AFRICA-EUROPE	all	odd	3162
35	-0.00143816397234862	2.06831561136155e-06	-0.0210376409630424	0.0181624179940967	0.634897658548038	HGDP	q2	AFRICA-EUROPE	all	odd	3162
36	-0.0132998185800302	0.000176885174261716	-0.0328913145606109	0.00630189418333093	0.6350745437223	HGDP	q2	AFRICA-EUROPE	all	odd	3162
37	-0.000932283338729671	8.69152223672943e-07	-0.0205319781637418	0.0186681277827115	0.635075412874523	HGDP	q2	AFRICA-EUROPE	all	odd	3162
38	0.00713163607024069	5.08602330383581e-05	-0.0124701770202906	0.0267279700215842	0.635126273107562	HGDP	q2	AFRICA-EUROPE	all	odd	3162
39	0.00415773247635922	1.72867393449722e-05	-0.0154435960529432	0.0237558665690282	0.635143559846907	HGDP	q2	AFRICA-EUROPE	all	odd	3162
40	-0.00637625641336608	4.0656645848992e-05	-0.0259730804278949	0.0132254664423822	0.635184216492756	HGDP	q2	AFRICA-EUROPE	all	odd	3162
1	0.746532643834541	0.55731098831059	0.737727064163712	0.755084251541443	0.55731098831059	HGDP	q2	AFRICA-EUROPE	all	odd	10000
2	-0.465386357071381	0.216584461348171	-0.480602560271829	-0.449890006077608	0.773895449658761	HGDP	q2	AFRICA-EUROPE	all	odd	10000
3	-0.255404418668683	0.065231417075488	-0.273634688610521	-0.236990711009272	0.839126866734249	HGDP	q2	AFRICA-EUROPE	all	odd	10000
4	-0.00254193610240307	6.4614391487001e-06	-0.0221409029976809	0.017058983814557	0.839133328173397	HGDP	q2	AFRICA-EUROPE	all	odd	10000
5	-0.0272489883755196	0.000742507367489205	-0.0468240504913824	-0.00765300570659625	0.839875835540887	HGDP	q2	AFRICA-EUROPE	all	odd	10000
6	0.00939960213202675	8.83525202404018e-05	-0.0102023474777523	0.0289943304257417	0.839964188061127	HGDP	q2	AFRICA-EUROPE	all	odd	10000
7	0.0181652255467975	0.000329975419166023	-0.00143535549885946	0.0377518543903025	0.840294163480293	HGDP	q2	AFRICA-EUROPE	all	odd	10000
8	0.00497161295389821	2.47169353633685e-05	-0.0146298826419556	0.0245692888271801	0.840318880415656	HGDP	q2	AFRICA-EUROPE	all	odd	10000
9	0.008561201818958	7.32941765849298e-05	-0.0110407208178328	0.0281565471481103	0.840392174592241	HGDP	q2	AFRICA-EUROPE	all	odd	10000
10	0.0168264698048062	0.000283130086092053	-0.00277451523240555	0.036414530295349	0.840675304678333	HGDP	q2	AFRICA-EUROPE	all	odd	10000
11	0.00631618948676986	3.98942496327821e-05	-0.0132855252335692	0.0259130515112661	0.840715198927966	HGDP	q2	AFRICA-EUROPE	all	odd	10000
12	-0.00105084046130995	1.10426567512611e-06	-0.0206504851347572	0.0185496115987565	0.840716303193641	HGDP	q2	AFRICA-EUROPE	all	odd	10000
